#Procedure: <__main__.IVProcedure>
#Parameters:
#	Current Step: 1e-05 A
#	Delay Time: 20 ms
#	Maximum Current: 0.001 A
#	Minimum Current: -0.001 A
#Data:
Current (A),Voltage (V),Resistance (ohm)
-0.000930000000000005,-29.9682998,32223.978279569717
-0.0009400000000000051,-29.9682106,31881.075106382807
-0.0009500000000000051,-29.9682597,31545.53652631562
-0.0009600000000000051,-29.9682709,31216.9488541665
-0.0009700000000000051,-29.9682698,30895.123505154475
-0.0009800000000000052,-29.9683225,30579.920918367185
-0.0009900000000000052,-29.9682911,30271.00111111095
-0.001,-29.9683458,29968.345800000003
-0.00099,-29.9683073,30271.017474747474
-0.00098,-29.9683772,30579.97673469388
-0.0009699999999999999,-29.9683306,30895.186185567014
-0.0009599999999999999,-29.9683803,31217.062812500004
-0.0009499999999999999,-29.9683769,31545.659894736844
-0.0009399999999999999,-29.9683475,31881.220744680857
-0.0009299999999999998,-29.968381,32224.065591397855
-0.0009199999999999998,-29.9682989,32574.237934782617
-0.0009099999999999998,-29.9683283,32932.22890109891
-0.0008999999999999998,-29.9682766,33298.08511111112
-0.0008899999999999997,-29.9682645,33672.2073033708
-0.0008799999999999997,-29.9682554,34054.83568181819
-0.0008699999999999997,-29.9683151,34446.33919540231
-0.0008599999999999997,-29.9683759,34846.948720930246
-0.0008499999999999996,-29.9682956,35256.81835294119
-0.0008399999999999996,-29.968322,35676.57380952383
-0.0008299999999999996,-29.9683503,36106.44614457833
-0.0008199999999999995,-29.968173,36546.55243902441
-0.0008099999999999995,-29.9682065,36997.78580246916
-0.0007999999999999995,-29.9681011,37460.12637500002
-0.0007899999999999995,-29.968247,37934.48987341775
-0.0007799999999999994,-29.9681872,38420.75282051285
-0.0007699999999999994,-29.96825,38919.80519480522
-0.0007599999999999994,-29.9683503,39432.03986842109
-0.0007499999999999994,-29.9681545,39957.53933333337
-0.0007399999999999993,-29.9681383,40497.48418918923
-0.0007299999999999993,-29.9681423,41052.24972602744
-0.0007199999999999993,-29.9680967,41622.35652777782
-0.0007099999999999993,-29.9680977,42208.5883098592
-0.0006999999999999992,-29.9682071,42811.72442857148
-0.0006899999999999992,-29.9682051,43432.181304347876
-0.0006799999999999992,-29.9682082,44070.894411764755
-0.0006699999999999992,-29.9682223,44728.69000000006
-0.0006599999999999991,-29.9682173,45406.389848484905
-0.0006499999999999991,-29.96824,46104.98461538468
-0.0006399999999999991,-29.9682248,46825.35125000007
-0.000629999999999999,-29.9682826,47568.70253968261
-0.000619999999999999,-29.9681823,48335.777903225884
-0.000609999999999999,-29.9681367,49128.09295081975
-0.000599999999999999,-29.9680111,49946.68516666675
-0.0005899999999999989,-29.9681529,50793.47949152551
-0.0005799999999999989,-29.9680678,51669.0824137932
-0.0005699999999999989,-29.968237,52575.85438596501
-0.0005599999999999989,-29.9682299,53514.69625000011
-0.0005499999999999988,-29.9681269,54487.50345454557
-0.0005399999999999988,-29.9679882,55496.27444444457
-0.0005299999999999988,-29.967977,56543.35283018881
-0.0005199999999999988,-29.9680084,57630.78538461552
-0.0005099999999999987,-29.9673479,58759.50568627466
-0.0004999999999999987,-29.9671899,59934.379800000155
-0.0004899999999999987,-29.9676265,61158.42142857159
-0.00047999999999999866,-29.9677815,62432.87812500018
-0.00046999999999999863,-29.9675688,63760.78468085125
-0.0004599999999999986,-29.9678159,65147.42586956542
-0.0004499999999999986,-29.9676688,66594.81955555576
-0.00043999999999999855,-29.9677204,68108.45545454568
-0.0004299999999999985,-29.967761,69692.4674418607
-0.0004199999999999985,-29.967689,71351.64047619073
-0.0004099999999999985,-29.9677407,73092.05048780516
-0.00039999999999999845,-29.9679382,74919.84550000029
-0.0003899999999999984,-29.9680183,76841.07256410288
-0.0003799999999999984,-29.9679767,78863.0965789477
-0.00036999999999999837,-29.96792,80994.37837837874
-0.00035999999999999834,-29.9680162,83244.48944444483
-0.0003499999999999983,-29.9680047,85622.87057142898
-0.0003399999999999983,-29.9680057,88141.19323529456
-0.00032999999999999826,-29.9679864,90812.08000000048
-0.00031999999999999824,-29.9679783,93649.93218750051
-0.0003099999999999982,-29.9678851,96670.59709677476
-0.0002999999999999982,-29.9679874,99893.29133333394
-0.00028999999999999816,-29.9677504,103337.07034482824
-0.00027999999999999813,-29.9679175,107028.27678571499
-0.0002699999999999981,-29.9679692,110992.47851851929
-0.0002599999999999981,-29.9680148,115261.59538461623
-0.00024999999999999805,-29.9679655,119871.86200000093
-0.00023999999999999803,-29.9680323,124866.80125000102
-0.000229999999999998,-29.9680496,130295.86782608808
-0.00021999999999999797,-29.9680799,136218.54500000126
-0.00020999999999999795,-29.9681043,142705.25857142996
-0.00019999999999999792,-29.9681458,149840.72900000153
-0.0001899999999999979,-29.9681093,157726.89105263332
-0.00017999999999999787,-29.9680729,166489.29388889085
-0.00016999999999999784,-29.9681367,176283.15705882575
-0.00015999999999999782,-29.9680759,187300.47437500255
-0.0001499999999999978,-29.9680569,199787.04600000294
-0.00013999999999999777,-29.9681076,214057.91142857485
-0.00012999999999999774,-29.968143,230524.17692308093
-0.00011999999999999771,-29.9681329,249734.4408333381
-0.00010999999999999769,-29.9680893,272437.1754545512
-9.999999999999766e-05,-29.9680954,299680.954000007
-8.999999999999763e-05,-29.9681045,332978.93888889765
-7.999999999999761e-05,-29.9681329,374601.6612500112
-6.999999999999758e-05,-29.9680934,428115.6200000148
-5.9999999999997555e-05,-29.9680995,499468.3250000204
-4.999999999999753e-05,-29.9681093,599362.1860000296
-3.99999999999975e-05,-29.9681184,749202.9600000468
-2.9999999999997477e-05,-29.9681184,998937.2800000841
-1.999999999999745e-05,-29.9681549,1498407.745000191
-9.999999999997424e-06,-29.9681437,2996814.3700007717
